Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
8/4/2011,8.6,21.7,0.0,2.6,10.0,41.0,11.0,28.0,65.0,56.0,1029.1,1026.7,1.0,1.0,17.9,19.6,No,0.0,No
3/28/2010,17.8,31.0,0.0,,,,0.0,6.0,98.0,80.0,,,1.0,1.0,19.0,30.0,No,0.0,No
4/30/2009,13.3,26.4,0.0,3.2,10.3,43.0,9.0,15.0,64.0,29.0,1018.0,1014.6,1.0,1.0,19.7,25.8,No,0.0,No
3/20/2010,9.9,21.8,0.2,3.2,8.4,44.0,15.0,24.0,99.0,66.0,1020.9,1020.3,7.0,3.0,15.3,19.4,No,0.2,No
1/20/2009,16.6,40.6,0.0,15.8,12.0,65.0,4.0,33.0,37.0,26.0,1005.5,1005.3,1.0,3.0,25.8,29.0,No,0.0,No
12/12/2009,11.3,25.3,0.0,4.8,,39.0,13.0,15.0,61.0,35.0,1019.6,1017.2,2.0,5.0,16.1,22.7,No,0.0,No
1/19/2010,15.4,26.2,0.0,7.0,13.1,41.0,20.0,22.0,29.0,33.0,1008.6,1008.1,1.0,1.0,22.5,24.5,No,0.0,No
9/23/2011,11.3,16.4,0.0,11.0,6.1,65.0,24.0,20.0,47.0,44.0,1020.6,1021.8,3.0,7.0,13.2,14.7,No,0.0,No
9/25/2010,8.7,26.0,0.0,4.4,11.6,31.0,19.0,17.0,50.0,19.0,1019.0,1017.2,1.0,1.0,19.2,25.8,No,0.0,No
2/18/2011,21.0,27.9,0.2,,,24.0,7.0,7.0,90.0,68.0,,,,,22.7,27.5,No,0.0,No
1/14/2010,11.0,28.7,0.0,5.8,,41.0,22.0,11.0,48.0,23.0,1017.7,1015.3,0.0,3.0,17.3,26.8,No,0.0,No
10/2/2011,10.8,16.6,0.8,,,41.0,15.0,9.0,90.0,88.0,,,,,12.4,15.0,No,13.6,Yes
5/21/2010,9.7,21.3,0.0,1.2,5.8,44.0,13.0,24.0,89.0,72.0,1020.2,1017.3,4.0,7.0,13.8,16.9,No,9.2,Yes
12/17/2010,17.3,34.6,0.0,12.0,12.7,61.0,31.0,13.0,24.0,25.0,1006.9,1002.0,2.0,1.0,26.4,33.9,No,5.8,Yes
8/22/2011,4.7,22.1,0.0,4.8,10.8,41.0,17.0,26.0,57.0,29.0,1032.3,1028.4,1.0,5.0,14.6,21.0,No,0.0,No
8/28/2011,0.1,17.7,0.0,2.4,10.5,28.0,9.0,2.0,77.0,44.0,1020.4,1014.8,0.0,1.0,8.0,16.8,No,0.0,No
1/19/2012,19.6,38.8,0.0,16.8,12.8,50.0,22.0,24.0,51.0,18.0,1014.1,1011.0,0.0,0.0,23.8,37.3,No,0.0,No
4/3/2009,12.0,29.0,0.0,4.4,2.4,76.0,0.0,28.0,68.0,86.0,1014.7,1011.8,7.0,7.0,18.0,18.7,No,9.8,Yes
3/24/2010,8.8,26.0,0.0,4.4,,30.0,13.0,13.0,82.0,40.0,1024.3,1021.5,1.0,4.0,15.0,24.5,No,0.0,No
5/2/2010,9.4,25.9,0.0,,,15.0,0.0,7.0,99.0,43.0,,,,,14.0,25.6,No,0.2,No
8/8/2009,0.4,14.8,2.6,3.4,8.7,33.0,13.0,24.0,74.0,46.0,1024.0,1019.8,1.0,6.0,6.0,13.6,Yes,0.0,No
10/8/2009,3.8,15.1,0.2,4.0,9.3,35.0,6.0,15.0,77.0,47.0,1027.4,1027.1,6.0,7.0,10.4,14.2,No,0.0,No
2/2/2009,24.2,29.7,58.6,4.8,1.6,69.0,30.0,30.0,92.0,92.0,1003.2,999.9,8.0,8.0,25.8,27.0,Yes,236.8,Yes
3/10/2011,14.2,16.7,9.6,1.8,0.0,33.0,19.0,20.0,99.0,76.0,1015.5,1015.6,8.0,8.0,14.7,16.5,Yes,0.2,No
8/1/2009,8.4,22.5,0.0,3.2,9.8,19.0,9.0,11.0,60.0,52.0,1025.4,1022.3,1.0,1.0,13.7,19.3,No,0.0,No
7/24/2009,7.3,15.6,3.8,,9.0,31.0,9.0,22.0,75.0,46.0,1022.1,1019.8,1.0,1.0,10.7,15.1,Yes,,
12/6/2009,12.8,20.0,0.0,,,39.0,11.0,19.0,85.0,87.0,1019.2,1019.0,,,16.3,18.0,No,1.8,Yes
9/13/2011,-2.2,15.7,0.0,2.0,8.8,28.0,2.0,11.0,77.0,45.0,1028.3,1024.7,2.0,7.0,7.5,15.2,No,0.0,No
5/8/2010,,,0.0,,,,,,,,,,,,,,No,0.0,No
8/15/2011,9.3,15.7,0.0,2.8,0.8,48.0,26.0,19.0,46.0,58.0,1018.9,1016.8,7.0,8.0,15.5,15.0,No,4.8,Yes
10/12/2009,10.4,16.2,0.2,,,39.0,24.0,20.0,78.0,70.0,1024.4,1024.0,,,12.8,14.5,No,0.4,No
2/18/2010,20.6,26.9,0.0,6.8,6.0,35.0,24.0,22.0,70.0,78.0,1009.6,1007.9,7.0,7.0,23.6,24.5,No,0.2,No
8/9/2011,2.5,16.4,0.0,,,28.0,4.0,13.0,100.0,47.0,1008.4,1005.8,,,7.9,14.6,No,0.0,No
1/8/2009,11.4,19.3,0.0,5.2,11.5,52.0,19.0,30.0,59.0,42.0,1017.2,1018.6,2.0,5.0,15.1,17.7,No,0.0,No
3/26/2011,22.0,35.1,0.0,,10.7,41.0,20.0,19.0,26.0,14.0,1020.7,1017.3,,,28.1,34.3,No,0.0,No
9/4/2009,14.5,24.3,8.2,,,41.0,30.0,17.0,91.0,49.0,1015.2,1010.8,,,15.5,23.0,Yes,1.0,No
9/16/2009,0.3,25.4,0.0,3.6,11.2,26.0,9.0,13.0,59.0,22.0,1022.1,1016.4,0.0,1.0,11.5,24.5,No,0.0,No
9/6/2009,6.5,16.7,0.0,2.2,6.9,44.0,4.0,13.0,58.0,37.0,1010.9,1007.6,6.0,7.0,10.8,16.3,No,0.0,No
1/27/2010,16.4,28.2,0.6,,,41.0,22.0,22.0,87.0,50.0,,,,,19.5,26.3,No,0.0,No
3/19/2011,22.3,23.9,1.4,2.4,0.0,22.0,7.0,6.0,80.0,92.0,1011.9,1008.4,8.0,8.0,23.6,21.7,Yes,32.6,Yes
10/3/2011,4.5,14.6,0.2,1.4,12.0,33.0,13.0,17.0,71.0,51.0,1026.4,1024.7,,,9.5,14.0,No,0.4,No
10/13/2010,11.4,19.1,13.0,3.6,1.5,48.0,0.0,15.0,94.0,80.0,1019.9,1015.7,8.0,8.0,13.7,17.8,Yes,38.6,Yes
3/30/2009,17.1,29.5,0.0,6.8,11.1,,30.0,20.0,50.0,27.0,1023.3,1019.3,1.0,1.0,20.7,28.0,No,0.0,No
7/12/2009,7.1,11.0,17.8,,,50.0,24.0,33.0,98.0,73.0,1005.3,1003.4,8.0,8.0,7.2,10.9,Yes,1.0,No
9/14/2009,4.3,16.1,0.0,5.0,6.4,28.0,17.0,17.0,52.0,35.0,1023.3,1021.3,1.0,7.0,11.3,14.5,No,0.0,No
5/11/2009,2.9,16.9,0.2,0.6,4.0,20.0,0.0,15.0,99.0,69.0,1025.5,1023.7,,,7.9,15.7,No,0.0,No
11/29/2009,8.5,31.2,0.0,,12.7,39.0,9.0,26.0,35.0,40.0,1013.4,1012.2,,,23.1,26.6,No,0.0,No
9/7/2011,17.1,27.9,0.0,6.8,10.0,37.0,20.0,30.0,60.0,43.0,1017.3,1013.5,2.0,7.0,24.0,26.2,No,0.0,No
6/11/2010,-0.1,17.0,0.0,,,35.0,4.0,24.0,83.0,44.0,1020.3,1016.7,,,7.0,15.6,No,0.0,No
2/22/2011,18.4,35.7,0.0,,,35.0,15.0,19.0,38.0,32.0,,,,,26.3,33.6,No,0.0,No
5/9/2010,2.0,19.0,0.0,1.4,9.7,24.0,4.0,13.0,87.0,40.0,1023.7,1019.7,1.0,1.0,8.8,18.7,No,0.0,No
9/17/2009,15.7,29.7,0.2,,,46.0,19.0,9.0,70.0,70.0,1015.5,1010.1,,,20.4,21.8,No,0.0,No
12/24/2009,20.7,24.6,0.0,14.6,0.0,56.0,4.0,15.0,52.0,73.0,1003.6,1007.0,8.0,8.0,24.6,22.7,No,5.2,Yes
5/16/2009,15.5,22.9,0.0,5.0,7.8,72.0,33.0,43.0,47.0,37.0,1008.2,1008.2,7.0,4.0,19.1,22.0,No,0.0,No
9/17/2011,8.1,25.4,0.0,3.8,8.8,74.0,35.0,52.0,59.0,34.0,1013.4,1005.2,,,16.0,24.5,No,0.0,No
3/26/2009,9.4,24.8,0.0,,,31.0,7.0,13.0,89.0,60.0,1025.4,1021.5,,,14.2,23.2,No,0.2,No
1/3/2010,14.5,21.4,0.0,6.0,6.5,44.0,24.0,28.0,57.0,56.0,1019.3,1019.5,7.0,7.0,16.5,19.2,No,0.0,No
3/16/2011,21.4,23.1,0.0,4.8,0.1,37.0,26.0,15.0,79.0,86.0,1017.6,1015.8,7.0,7.0,22.9,22.1,No,13.8,Yes
8/6/2009,3.3,15.8,0.0,2.2,,,,,72.0,46.0,,,,,9.9,14.3,No,0.0,No
12/18/2010,11.5,19.3,6.8,4.6,4.3,33.0,15.0,11.0,86.0,64.0,1001.7,1002.7,7.0,7.0,12.3,16.5,Yes,3.0,Yes
3/7/2010,21.0,29.4,0.0,,,,2.0,22.0,73.0,63.0,,,2.0,6.0,23.8,27.0,No,0.0,No
6/21/2009,9.4,13.2,12.0,3.6,7.3,,48.0,31.0,55.0,67.0,1013.1,1015.5,6.0,7.0,12.1,11.5,Yes,2.6,Yes
3/14/2009,8.2,22.2,0.0,,,44.0,7.0,26.0,77.0,51.0,1024.8,1021.6,,,13.2,20.6,No,0.0,No
6/30/2009,9.1,16.1,2.0,,,72.0,11.0,19.0,78.0,73.0,1007.6,1001.0,8.0,8.0,13.5,15.3,Yes,8.4,Yes
5/8/2009,11.1,22.2,0.0,2.0,9.8,57.0,22.0,28.0,62.0,50.0,1024.7,1022.2,1.0,3.0,19.4,21.2,No,0.4,No
6/8/2010,2.6,18.5,0.0,3.8,8.0,31.0,4.0,13.0,50.0,27.0,1023.9,1020.5,2.0,5.0,10.3,17.8,No,0.0,No
2/9/2010,27.2,39.9,0.0,16.0,12.2,46.0,20.0,26.0,41.0,21.0,1016.2,1014.0,1.0,5.0,31.1,38.3,No,0.0,No
5/1/2011,12.8,18.0,21.0,0.4,5.6,26.0,0.0,15.0,97.0,67.0,1019.7,1018.0,7.0,5.0,14.1,16.7,Yes,0.2,No
1/23/2011,18.8,29.8,0.0,,,,2.0,19.0,93.0,55.0,,,2.0,1.0,23.0,28.0,No,0.0,No
10/28/2009,13.3,25.6,0.0,2.6,8.2,31.0,15.0,20.0,65.0,56.0,1025.4,1020.8,4.0,2.0,20.6,25.0,No,0.0,No
12/6/2011,8.5,25.0,0.0,,,43.0,11.0,9.0,54.0,36.0,1018.9,1014.4,,,16.4,22.6,No,0.0,No
7/18/2010,2.1,19.3,0.0,,,20.0,13.0,13.0,90.0,47.0,1023.4,1018.7,,,9.4,18.9,No,0.0,No
11/1/2011,11.8,17.9,,2.6,2.1,41.0,15.0,20.0,69.0,65.0,1023.0,1019.4,,,14.1,16.9,,0.4,No
10/30/2010,18.8,22.3,2.2,9.0,0.0,50.0,17.0,19.0,82.0,96.0,1006.2,1005.4,,,19.8,16.2,Yes,61.4,Yes
3/3/2010,12.7,35.1,0.0,,,52.0,17.0,30.0,20.0,32.0,,,,,27.2,32.3,No,0.0,No
11/9/2010,18.0,33.0,0.0,,,31.0,9.0,13.0,28.0,23.0,,,,,25.6,31.3,No,0.0,No
7/23/2009,13.2,26.9,0.0,4.8,10.3,33.0,9.0,26.0,68.0,63.0,1018.2,1014.7,1.0,1.0,22.3,24.4,No,0.0,No
12/27/2011,9.3,22.4,0.0,6.6,3.7,33.0,6.0,15.0,68.0,51.0,1016.5,1015.3,7.0,7.0,16.8,20.6,No,0.0,No
6/11/2009,0.2,12.1,0.0,2.8,9.6,31.0,4.0,11.0,79.0,46.0,1026.6,1024.1,0.0,1.0,5.6,11.6,No,0.0,No
12/27/2011,18.6,24.4,1.8,19.7,,37.0,20.0,22.0,67.0,56.0,1010.4,1010.2,,,20.4,23.8,Yes,0.0,No
8/22/2010,8.4,17.3,0.0,4.6,9.4,,22.0,13.0,58.0,48.0,1023.7,1020.4,1.0,5.0,11.4,15.7,No,0.0,No
11/10/2011,23.3,29.4,0.4,10.2,5.0,59.0,17.0,20.0,63.0,53.0,1011.6,1011.5,8.0,6.0,24.4,26.8,No,0.2,No
11/18/2010,14.3,25.7,0.2,2.0,,30.0,0.0,13.0,79.0,54.0,1015.4,1011.5,,,18.8,25.1,No,2.8,Yes
7/7/2009,-2.4,12.9,0.2,0.4,8.3,28.0,6.0,15.0,91.0,48.0,1025.8,1024.3,1.0,0.0,2.7,12.7,No,0.0,No
1/16/2010,18.6,28.2,0.0,,,,0.0,4.0,70.0,59.0,,,5.0,2.0,24.8,27.4,No,0.0,No
5/21/2009,14.9,21.3,59.8,,,96.0,54.0,35.0,86.0,79.0,1008.3,1005.9,,,18.8,21.1,Yes,8.4,Yes
7/2/2011,14.1,22.8,0.0,7.0,3.6,61.0,33.0,20.0,63.0,98.0,1015.3,1011.4,6.0,8.0,16.2,17.6,No,9.6,Yes
8/18/2010,5.1,12.3,1.6,,,52.0,19.0,19.0,87.0,73.0,,,,,7.5,9.3,Yes,0.6,No
8/13/2010,18.0,31.2,0.0,9.6,11.2,30.0,20.0,19.0,30.0,37.0,1014.7,1010.7,6.0,1.0,21.7,28.9,No,0.0,No
11/4/2009,6.5,13.6,0.4,,,39.0,19.0,26.0,98.0,67.0,1019.4,1019.5,8.0,7.0,8.4,12.0,No,0.2,No
4/24/2009,11.5,24.8,0.0,2.2,9.5,33.0,19.0,15.0,63.0,61.0,1014.7,1009.7,2.0,7.0,20.3,23.2,No,0.0,No
3/19/2010,17.7,24.6,3.0,1.4,8.6,43.0,19.0,30.0,98.0,57.0,1018.1,1018.1,,,17.8,23.3,Yes,0.2,No
7/17/2010,7.7,14.0,0.0,2.2,3.9,43.0,13.0,20.0,79.0,58.0,1024.4,1020.1,7.0,1.0,9.8,13.4,No,5.4,Yes
7/6/2011,8.4,13.0,8.8,0.6,1.3,59.0,20.0,30.0,90.0,74.0,1003.4,1001.1,8.0,7.0,8.8,11.1,Yes,9.0,Yes
3/25/2009,19.0,26.9,0.0,,,48.0,26.0,30.0,79.0,73.0,1019.8,1017.7,,,21.6,24.2,No,0.0,No
2/4/2010,8.5,24.3,0.0,,,43.0,9.0,15.0,43.0,27.0,,,,,17.9,23.5,No,0.0,No
4/5/2010,12.0,20.0,1.6,3.4,10.3,,6.0,26.0,84.0,68.0,1010.0,1008.2,5.0,3.0,16.5,19.8,Yes,0.0,No
4/24/2010,17.9,29.4,0.0,3.2,8.1,33.0,9.0,19.0,65.0,56.0,1017.9,1013.4,5.0,7.0,24.5,26.6,No,0.0,No
3/27/2009,5.8,17.9,0.0,3.6,9.4,31.0,4.0,19.0,89.0,56.0,1028.0,1026.9,7.0,3.0,10.9,17.3,No,0.0,No
6/10/2011,10.6,16.1,0.0,,,61.0,22.0,24.0,54.0,66.0,1015.7,1017.4,,7.0,14.0,13.5,No,4.0,Yes
8/7/2011,0.6,14.4,7.2,1.2,5.4,44.0,4.0,19.0,99.0,33.0,1018.4,1013.8,8.0,,5.0,12.4,Yes,0.4,No
2/6/2011,25.5,30.3,2.4,5.4,8.7,48.0,24.0,30.0,79.0,74.0,1014.4,1013.1,3.0,4.0,29.0,29.3,Yes,0.0,No
4/25/2009,14.4,18.4,8.4,,1.8,78.0,13.0,30.0,94.0,73.0,1003.6,1000.8,,,15.3,14.7,Yes,18.6,Yes
1/2/2009,16.9,28.5,0.0,,,43.0,7.0,28.0,65.0,50.0,,,,,20.4,23.5,No,0.0,No
8/13/2010,9.7,14.8,8.6,,,65.0,22.0,30.0,90.0,66.0,,,,,9.7,13.8,Yes,3.4,Yes
7/11/2010,13.8,17.4,0.6,5.4,8.0,54.0,30.0,28.0,64.0,57.0,1021.2,1019.1,4.0,4.0,16.0,16.5,No,1.6,Yes
5/26/2011,-0.6,14.0,0.0,,,13.0,4.0,4.0,96.0,55.0,1016.8,1014.4,,,2.0,13.4,No,0.0,No
4/17/2009,9.6,21.6,0.0,,,30.0,9.0,19.0,80.0,63.0,1017.0,1015.4,,,16.0,20.2,No,0.0,No
8/28/2009,-0.3,8.8,0.6,,,59.0,30.0,24.0,62.0,46.0,,,,,3.8,7.7,No,3.6,Yes
3/25/2009,14.2,21.1,0.0,2.6,1.4,24.0,7.0,17.0,82.0,59.0,1014.6,1013.2,8.0,7.0,16.0,20.2,No,0.0,No
1/10/2012,25.7,35.0,0.0,8.0,12.1,41.0,22.0,28.0,69.0,44.0,1009.2,1006.5,3.0,5.0,30.3,34.3,No,0.0,No
8/10/2010,6.6,12.3,5.4,,,13.0,0.0,0.0,98.0,99.0,,,,,9.0,12.2,Yes,4.2,Yes
7/7/2011,10.4,18.9,0.0,,,,28.0,19.0,55.0,39.0,,,1.0,2.0,13.0,16.9,No,0.0,No
12/28/2011,6.8,22.8,0.0,5.0,7.1,35.0,11.0,19.0,71.0,46.0,1018.2,1017.4,,,16.1,22.1,No,0.0,No
11/17/2009,20.9,34.4,0.0,9.6,11.2,50.0,9.0,15.0,46.0,53.0,1007.3,1002.7,1.0,1.0,29.7,31.1,No,3.2,Yes
10/20/2009,8.1,29.2,0.0,6.2,12.1,35.0,13.0,11.0,77.0,28.0,1023.6,1018.4,0.0,1.0,17.1,28.7,No,0.0,No
4/2/2009,19.6,35.2,0.0,12.4,11.2,52.0,2.0,4.0,29.0,15.0,1017.9,1015.6,0.0,0.0,22.9,33.8,No,0.0,No
2/5/2010,23.0,32.5,0.2,9.2,3.0,43.0,39.0,15.0,65.0,54.0,1009.0,1005.8,8.0,7.0,25.5,28.5,No,25.2,Yes
7/14/2009,9.9,14.8,0.2,,,24.0,0.0,9.0,86.0,68.0,1028.3,1026.1,,,11.7,13.9,No,0.0,No
2/5/2011,24.8,31.0,13.2,3.4,8.3,33.0,13.0,19.0,78.0,68.0,1012.3,1009.0,5.0,3.0,27.6,30.5,Yes,0.6,No
3/22/2010,20.8,24.8,0.0,8.4,6.3,48.0,17.0,24.0,63.0,58.0,1020.5,1018.9,7.0,4.0,22.1,23.8,No,0.0,No
9/1/2010,10.2,17.5,10.0,4.4,5.1,37.0,17.0,17.0,62.0,38.0,1021.4,1020.0,5.0,6.0,12.6,16.4,Yes,0.0,No
3/4/2011,5.7,18.5,0.0,,,39.0,9.0,19.0,65.0,46.0,1015.9,1016.4,7.0,7.0,12.8,17.5,No,0.0,No
10/29/2009,11.2,25.0,0.0,,,39.0,19.0,20.0,51.0,31.0,,,,,18.1,23.4,No,0.0,No
11/11/2010,19.6,29.6,11.6,7.2,9.3,37.0,17.0,28.0,68.0,37.0,1016.9,1011.8,6.0,3.0,20.5,28.0,Yes,0.0,No
3/31/2009,18.5,22.2,17.0,,,83.0,46.0,56.0,77.0,85.0,1020.1,1017.6,,,21.4,21.0,Yes,8.2,Yes
6/13/2010,8.7,21.6,0.0,2.8,6.5,28.0,7.0,11.0,55.0,52.0,1025.5,1024.0,7.0,7.0,14.5,19.8,No,0.0,No
10/14/2010,12.7,19.1,19.0,,,24.0,4.0,6.0,92.0,69.0,1013.6,1010.3,7.0,,14.0,18.0,Yes,22.2,Yes
3/1/2010,12.8,20.8,9.6,,8.3,48.0,,28.0,55.0,52.0,,1018.6,,5.0,14.0,19.8,Yes,0.0,No
6/8/2011,5.1,19.8,0.0,2.2,9.2,50.0,13.0,31.0,69.0,44.0,1028.1,1025.4,1.0,1.0,13.7,19.4,No,0.0,No
6/24/2011,-3.7,13.5,0.0,,,15.0,0.0,9.0,92.0,53.0,1028.1,1026.3,,,1.6,12.9,No,0.0,No
1/1/2010,22.4,29.7,1.8,,,31.0,15.0,20.0,67.0,74.0,1016.2,1013.6,,,26.8,26.1,Yes,0.8,No
10/6/2011,13.3,19.0,0.0,3.0,0.9,22.0,7.0,15.0,67.0,62.0,1016.5,1013.5,,,15.4,17.9,No,2.2,Yes
9/7/2009,24.1,32.6,0.0,7.6,9.8,46.0,2.0,35.0,68.0,60.0,1012.9,1009.5,2.0,1.0,28.8,31.3,No,10.2,Yes
5/24/2009,11.5,15.2,0.2,4.0,5.6,,19.0,6.0,62.0,66.0,1016.7,1016.9,7.0,4.0,13.9,15.2,No,0.0,No
5/7/2009,14.5,20.3,2.6,3.0,9.2,39.0,17.0,19.0,70.0,58.0,1020.2,1017.9,4.0,4.0,17.6,18.5,Yes,0.0,No
1/3/2012,20.0,32.0,0.0,16.2,5.4,35.0,6.0,17.0,53.0,37.0,1012.1,1010.6,7.0,7.0,25.3,31.0,No,4.2,Yes
5/17/2010,2.2,15.5,0.0,,,13.0,2.0,6.0,96.0,73.0,1022.3,1019.3,,,5.1,15.0,No,0.0,No
9/7/2009,13.4,19.0,0.0,4.0,6.4,50.0,22.0,19.0,62.0,60.0,1023.2,1021.7,7.0,7.0,16.2,16.8,No,0.0,No
6/12/2009,1.9,10.8,0.0,0.4,4.7,46.0,13.0,22.0,78.0,66.0,1022.7,1019.5,6.0,7.0,6.8,9.4,No,0.0,No
10/3/2009,25.5,33.0,0.0,5.2,10.1,39.0,11.0,26.0,73.0,62.0,1012.7,1008.9,4.0,2.0,29.7,32.0,No,0.0,No
3/11/2010,10.8,20.0,0.0,3.2,2.3,48.0,9.0,26.0,89.0,52.0,1035.7,1035.2,,,13.5,17.9,No,0.0,No
4/22/2009,8.3,24.2,0.0,4.6,9.5,,11.0,20.0,44.0,32.0,1025.3,1021.3,1.0,3.0,16.3,22.2,No,0.0,No
3/18/2009,7.6,21.0,0.0,1.8,9.5,26.0,13.0,9.0,89.0,51.0,1016.4,1013.2,2.0,8.0,10.6,20.2,No,0.2,No
3/25/2009,15.7,23.9,2.4,2.2,3.2,31.0,6.0,19.0,95.0,56.0,1016.5,1014.8,7.0,7.0,17.8,23.9,Yes,0.0,No
10/26/2010,16.3,25.7,6.2,3.0,5.7,35.0,17.0,22.0,87.0,51.0,1018.6,1015.3,8.0,4.0,17.5,25.1,Yes,0.0,No
3/27/2011,14.1,34.2,0.0,8.6,11.0,31.0,7.0,15.0,32.0,20.0,1019.4,1015.8,0.0,0.0,25.8,31.3,No,0.0,No
8/26/2010,3.4,9.7,2.6,,,41.0,22.0,20.0,71.0,65.0,1002.0,1000.6,,,5.5,8.2,Yes,0.4,No
12/16/2009,21.3,28.8,0.0,,,61.0,19.0,39.0,82.0,79.0,1020.3,1016.4,,,24.5,24.4,No,0.0,No
4/25/2010,10.9,17.0,2.2,1.8,9.3,33.0,13.0,20.0,60.0,53.0,1018.9,1021.3,3.0,7.0,14.1,15.2,Yes,0.2,No
1/12/2009,10.6,26.0,0.0,18.6,,39.0,11.0,20.0,67.0,31.0,1015.8,1015.3,,,16.0,24.6,No,0.0,No
12/21/2011,13.9,25.7,0.0,6.2,4.8,28.0,11.0,11.0,81.0,51.0,1018.2,1015.4,8.0,7.0,15.8,25.6,No,0.0,No
11/1/2009,14.9,24.1,0.0,5.6,11.7,33.0,9.0,20.0,66.0,58.0,1025.0,1022.0,3.0,2.0,21.3,23.3,No,0.0,No
10/25/2011,17.4,32.6,0.0,8.4,6.4,70.0,24.0,11.0,61.0,32.0,1013.1,1009.1,7.0,5.0,21.7,31.4,No,5.2,Yes
1/4/2012,18.0,28.0,0.0,,,35.0,9.0,26.0,50.0,50.0,1017.4,1013.4,,,25.9,27.4,No,0.0,No
1/2/2011,18.7,40.3,0.0,12.0,12.5,50.0,33.0,15.0,38.0,19.0,1010.2,1005.9,1.0,3.0,26.0,38.5,No,0.0,No
7/5/2009,3.9,18.8,0.0,1.8,6.9,35.0,6.0,17.0,60.0,37.0,1016.0,1015.3,6.0,7.0,13.2,17.2,No,0.0,No
1/10/2010,18.7,29.0,0.0,7.0,13.6,37.0,6.0,28.0,67.0,62.0,1016.3,1014.2,1.0,1.0,26.2,28.1,No,0.0,No
9/12/2011,6.1,19.1,0.0,,,33.0,19.0,6.0,48.0,33.0,1023.4,1022.0,,,13.6,18.5,No,0.0,No
1/3/2010,21.4,32.8,11.0,0.8,8.8,39.0,0.0,20.0,90.0,46.0,1011.7,1009.1,7.0,4.0,24.3,31.7,Yes,0.0,No
2/19/2010,17.6,22.8,0.0,,,30.0,9.0,19.0,74.0,71.0,1014.6,1015.6,,,21.2,21.4,No,1.6,Yes
1/28/2010,21.4,29.5,0.8,4.2,5.8,28.0,15.0,13.0,78.0,78.0,1011.6,1008.8,6.0,6.0,25.3,25.3,No,2.6,Yes
10/28/2010,14.3,19.6,2.2,,,24.0,17.0,15.0,85.0,67.0,1021.9,1020.2,,,15.9,17.8,Yes,0.2,No
1/23/2009,13.0,30.2,0.0,,,44.0,22.0,24.0,64.0,37.0,,,,,22.4,29.3,No,0.0,No
1/16/2009,14.6,34.5,0.4,,,50.0,7.0,15.0,50.0,22.0,1013.0,1007.5,,,21.4,33.9,No,0.0,No
3/3/2011,23.6,31.0,0.2,5.0,10.6,26.0,9.0,15.0,74.0,70.0,1010.4,1007.2,5.0,5.0,29.0,30.2,No,0.0,No
11/23/2011,18.9,23.6,0.0,6.8,1.6,48.0,7.0,19.0,75.0,92.0,1013.1,1013.9,7.0,8.0,21.3,20.1,No,56.8,Yes
8/11/2009,6.4,13.3,1.2,1.0,,28.0,7.0,13.0,96.0,80.0,1012.8,1008.9,6.0,6.0,8.6,13.0,Yes,1.4,Yes
7/22/2009,7.4,16.4,5.2,0.6,7.8,,17.0,9.0,71.0,61.0,1016.8,1013.3,1.0,6.0,11.8,15.8,Yes,9.4,Yes
5/21/2009,13.3,19.5,7.0,1.6,,50.0,11.0,22.0,97.0,67.0,1024.0,1021.8,,,15.5,17.8,Yes,23.6,Yes
11/14/2009,18.9,40.3,0.0,12.8,13.1,37.0,9.0,22.0,27.0,6.0,1013.5,1010.3,2.0,1.0,27.7,39.3,No,0.0,No
6/17/2009,6.7,16.3,0.0,,5.5,31.0,17.0,15.0,64.0,36.0,1025.7,1022.7,7.0,6.0,12.1,15.7,No,0.0,No
7/25/2011,7.5,17.7,0.0,2.6,5.9,37.0,17.0,19.0,94.0,48.0,1019.6,1018.6,7.0,6.0,10.5,16.5,No,0.0,No
10/28/2010,15.4,21.5,1.0,5.4,2.1,35.0,26.0,26.0,65.0,62.0,1020.8,1019.8,5.0,6.0,19.8,19.7,No,0.0,No
11/16/2009,16.7,30.7,0.0,36.0,7.4,39.0,0.0,24.0,39.0,32.0,1010.5,1009.1,7.0,6.0,23.6,27.7,No,0.0,No
8/27/2008,8.7,24.1,0.0,5.4,9.2,30.0,9.0,9.0,53.0,37.0,1017.3,1013.1,1.0,3.0,16.0,23.2,No,0.0,No
2/19/2011,23.3,28.5,88.6,9.4,0.2,52.0,33.0,26.0,94.0,95.0,1005.8,1004.6,8.0,8.0,24.5,25.3,Yes,5.2,Yes
5/22/2010,11.9,23.7,18.6,1.8,10.0,19.0,6.0,6.0,80.0,40.0,1017.3,1014.6,1.0,2.0,15.8,23.2,Yes,0.0,No
1/4/2009,12.3,34.6,0.0,,,37.0,6.0,17.0,41.0,12.0,1015.1,1010.3,,,20.7,33.9,No,0.0,No
3/14/2011,20.7,35.0,0.0,8.0,,39.0,11.0,4.0,57.0,28.0,1019.1,1016.2,1.0,4.0,25.6,32.0,No,0.0,No
6/29/2011,0.1,13.4,0.2,1.2,5.7,15.0,6.0,2.0,98.0,61.0,1037.7,1035.6,8.0,0.0,2.2,13.1,No,0.2,No
